year_int,quarter_num,Quarter,Sector,Location,Insolvency_Count,time_index,lag_1,lag_2,rolling_avg_4,Sector_code,Location_code,Risk_level,Average_Interest_Rate,Energy_Price_Index,Regional_GDP
2024,2,Q2 2024,Agriculture,Scotland,2,2024.25,7.0,4.0,4.25,2,1,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Agriculture,Scotland,2,2024.5,2.0,7.0,4.0,2,1,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Agriculture,Scotland,2,2024.75,2.0,2.0,3.75,2,1,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Agriculture,Scotland,1,2025.0,2.0,2.0,3.25,2,1,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Agriculture,Scotland,3,2025.25,1.0,2.0,1.75,2,1,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Agriculture,Scotland,2,2025.5,3.0,1.0,2.0,2,1,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Agriculture,Scotland,2,2025.75,2.0,3.0,2.0,2,1,1,4.25,99.05,1861953.0
2016,3,Q3 2016,Arts & Recreation,England/Wales,53,2016.5,47.0,52.0,49.5,3,0,1,0.3424,37.11,1784443.0
2016,4,Q4 2016,Arts & Recreation,England/Wales,66,2016.75,53.0,47.0,50.66666666666666,3,0,1,0.25,39.13,1784443.0
2017,1,Q1 2017,Arts & Recreation,England/Wales,80,2017.0,66.0,53.0,54.5,3,0,1,0.25,39.57,1861953.0
2017,2,Q2 2017,Arts & Recreation,England/Wales,70,2017.25,80.0,66.0,61.5,3,0,1,0.25,38.3,1861953.0
2017,3,Q3 2017,Arts & Recreation,England/Wales,51,2017.5,70.0,80.0,67.25,3,0,1,0.25,38.64,1861953.0
2017,4,Q4 2017,Arts & Recreation,England/Wales,65,2017.75,51.0,70.0,66.75,3,0,1,0.413,41.23,1861953.0
2018,1,Q1 2018,Arts & Recreation,England/Wales,86,2018.0,65.0,51.0,66.5,3,0,1,0.5,41.62,1922054.0
2018,2,Q2 2018,Arts & Recreation,England/Wales,63,2018.25,86.0,65.0,68.0,3,0,1,0.5,40.89,1922054.0
2018,3,Q3 2018,Arts & Recreation,England/Wales,83,2018.5,63.0,86.0,66.25,3,0,1,0.663,42.33,1922054.0
2018,4,Q4 2018,Arts & Recreation,England/Wales,61,2018.75,83.0,63.0,74.25,3,0,1,0.75,45.37,1922054.0
2019,1,Q1 2019,Arts & Recreation,England/Wales,86,2019.0,61.0,83.0,73.25,3,0,1,0.75,46.57,1996347.0
2019,2,Q2 2019,Arts & Recreation,England/Wales,73,2019.25,86.0,61.0,73.25,3,0,1,0.75,45.14,1996347.0
2019,3,Q3 2019,Arts & Recreation,England/Wales,86,2019.5,73.0,86.0,75.75,3,0,1,0.75,44.6,1996347.0
2019,4,Q4 2019,Arts & Recreation,England/Wales,92,2019.75,86.0,73.0,76.5,3,0,1,0.75,47.61,1996347.0
2020,1,Q1 2020,Arts & Recreation,England/Wales,69,2020.0,92.0,86.0,84.25,3,0,1,0.6132,46.94,1885198.0
2020,2,Q2 2020,Arts & Recreation,England/Wales,52,2020.25,69.0,92.0,80.0,3,0,1,0.1,43.8,1885198.0
2020,3,Q3 2020,Arts & Recreation,England/Wales,91,2020.5,52.0,69.0,74.75,3,0,1,0.1,44.5,1885198.0
2020,4,Q4 2020,Arts & Recreation,England/Wales,77,2020.75,91.0,52.0,76.0,3,0,1,0.1,48.19,1885198.0
2021,1,Q1 2021,Arts & Recreation,England/Wales,63,2021.0,77.0,91.0,72.25,3,0,1,0.1,49.59,2042011.0
2021,2,Q2 2021,Arts & Recreation,England/Wales,68,2021.25,63.0,77.0,70.75,3,0,1,0.1,49.05,2042011.0
2021,3,Q3 2021,Arts & Recreation,England/Wales,91,2021.5,68.0,63.0,74.75,3,0,1,0.1,53.66,2042011.0
2021,4,Q4 2021,Arts & Recreation,England/Wales,114,2021.75,91.0,68.0,74.75,3,0,1,0.1261,60.97,2042011.0
2022,1,Q1 2022,Arts & Recreation,England/Wales,102,2022.0,114.0,91.0,84.0,3,0,1,0.45,66.09,2243340.0
2022,2,Q2 2022,Arts & Recreation,England/Wales,108,2022.25,102.0,114.0,93.75,3,0,1,0.9478,78.64,2243340.0
2022,3,Q3 2022,Arts & Recreation,England/Wales,110,2022.5,108.0,102.0,103.75,3,0,1,1.6141,86.09,2243340.0
2022,4,Q4 2022,Arts & Recreation,England/Wales,112,2022.75,110.0,108.0,108.5,3,0,1,2.8234,101.86,2243340.0
2023,1,Q1 2023,Arts & Recreation,England/Wales,117,2023.0,112.0,110.0,108.0,3,0,1,3.8472,105.67,2422397.0
2023,2,Q2 2023,Arts & Recreation,England/Wales,119,2023.25,117.0,112.0,111.75,3,0,1,4.4396,111.39,2422397.0
2023,3,Q3 2023,Arts & Recreation,England/Wales,116,2023.5,119.0,117.0,114.5,3,0,1,5.1603,108.35,2422397.0
2023,4,Q4 2023,Arts & Recreation,England/Wales,126,2023.75,116.0,119.0,116.0,3,0,1,5.25,108.98,2422397.0
2024,1,Q1 2024,Arts & Recreation,England/Wales,84,2024.0,126.0,116.0,119.5,3,0,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Arts & Recreation,England/Wales,118,2024.25,84.0,126.0,111.25,3,0,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Arts & Recreation,England/Wales,116,2024.5,118.0,84.0,111.0,3,0,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Arts & Recreation,England/Wales,107,2024.75,116.0,118.0,111.0,3,0,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Arts & Recreation,England/Wales,105,2025.0,107.0,116.0,106.25,3,0,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Arts & Recreation,England/Wales,108,2025.25,105.0,107.0,111.5,3,0,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Arts & Recreation,England/Wales,134,2025.5,108.0,105.0,109.0,3,0,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Arts & Recreation,England/Wales,116,2025.75,134.0,108.0,113.5,3,0,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Arts & Recreation,England/Wales,116,2026.0,116.0,134.0,115.75,3,0,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Arts & Recreation,Scotland,3,2016.5,6.0,4.0,5.0,3,1,1,0.3424,37.11,151973.0
2016,4,Q4 2016,Arts & Recreation,Scotland,3,2016.75,3.0,6.0,4.333333333333333,3,1,1,0.25,39.13,151973.0
2017,1,Q1 2017,Arts & Recreation,Scotland,3,2017.0,3.0,3.0,4.0,3,1,1,0.25,39.57,159217.0
2017,2,Q2 2017,Arts & Recreation,Scotland,2,2017.25,3.0,3.0,3.75,3,1,1,0.25,38.3,159217.0
2017,3,Q3 2017,Arts & Recreation,Scotland,5,2017.5,2.0,3.0,2.75,3,1,1,0.25,38.64,159217.0
2017,4,Q4 2017,Arts & Recreation,Scotland,2,2017.75,5.0,2.0,3.25,3,1,1,0.413,41.23,159217.0
2018,1,Q1 2018,Arts & Recreation,Scotland,3,2018.0,2.0,5.0,3.0,3,1,1,0.5,41.62,162423.0
2018,2,Q2 2018,Arts & Recreation,Scotland,5,2018.25,3.0,2.0,3.0,3,1,1,0.5,40.89,162423.0
2018,3,Q3 2018,Arts & Recreation,Scotland,2,2018.5,5.0,3.0,3.75,3,1,1,0.663,42.33,162423.0
2018,4,Q4 2018,Arts & Recreation,Scotland,4,2018.75,2.0,5.0,3.0,3,1,1,0.75,45.37,162423.0
2019,1,Q1 2019,Arts & Recreation,Scotland,4,2019.0,4.0,2.0,3.5,3,1,1,0.75,46.57,168993.0
2019,2,Q2 2019,Arts & Recreation,Scotland,5,2019.25,4.0,4.0,3.75,3,1,1,0.75,45.14,168993.0
2019,3,Q3 2019,Arts & Recreation,Scotland,8,2019.5,5.0,4.0,3.75,3,1,1,0.75,44.6,168993.0
2019,4,Q4 2019,Arts & Recreation,Scotland,6,2019.75,8.0,5.0,5.25,3,1,1,0.75,47.61,168993.0
2020,1,Q1 2020,Arts & Recreation,Scotland,1,2020.0,6.0,8.0,5.75,3,1,1,0.6132,46.94,158489.0
2020,2,Q2 2020,Arts & Recreation,Scotland,5,2020.25,1.0,6.0,5.0,3,1,1,0.1,43.8,158489.0
2020,3,Q3 2020,Arts & Recreation,Scotland,3,2020.5,5.0,1.0,5.0,3,1,1,0.1,44.5,158489.0
2020,4,Q4 2020,Arts & Recreation,Scotland,6,2020.75,3.0,5.0,3.75,3,1,1,0.1,48.19,158489.0
2021,1,Q1 2021,Arts & Recreation,Scotland,2,2021.0,6.0,3.0,3.75,3,1,1,0.1,49.59,171688.0
2021,2,Q2 2021,Arts & Recreation,Scotland,4,2021.25,2.0,6.0,4.0,3,1,1,0.1,49.05,171688.0
2021,3,Q3 2021,Arts & Recreation,Scotland,2,2021.5,4.0,2.0,3.75,3,1,1,0.1,53.66,171688.0
2021,4,Q4 2021,Arts & Recreation,Scotland,3,2021.75,2.0,4.0,3.5,3,1,1,0.1261,60.97,171688.0
2022,1,Q1 2022,Arts & Recreation,Scotland,1,2022.0,3.0,2.0,2.75,3,1,1,0.45,66.09,188246.0
2022,2,Q2 2022,Arts & Recreation,Scotland,6,2022.25,1.0,3.0,2.5,3,1,1,0.9478,78.64,188246.0
2022,3,Q3 2022,Arts & Recreation,Scotland,2,2022.5,6.0,1.0,3.0,3,1,1,1.6141,86.09,188246.0
2022,4,Q4 2022,Arts & Recreation,Scotland,6,2022.75,2.0,6.0,3.0,3,1,1,2.8234,101.86,188246.0
2023,1,Q1 2023,Arts & Recreation,Scotland,2,2023.0,6.0,2.0,3.75,3,1,1,3.8472,105.67,204188.0
2023,2,Q2 2023,Arts & Recreation,Scotland,5,2023.25,2.0,6.0,4.0,3,1,1,4.4396,111.39,204188.0
2023,3,Q3 2023,Arts & Recreation,Scotland,8,2023.5,5.0,2.0,3.75,3,1,1,5.1603,108.35,204188.0
2023,4,Q4 2023,Arts & Recreation,Scotland,9,2023.75,8.0,5.0,5.25,3,1,1,5.25,108.98,204188.0
2024,1,Q1 2024,Arts & Recreation,Scotland,5,2024.0,9.0,8.0,6.0,3,1,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Arts & Recreation,Scotland,8,2024.25,5.0,9.0,6.75,3,1,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Arts & Recreation,Scotland,7,2024.5,8.0,5.0,7.5,3,1,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Arts & Recreation,Scotland,6,2024.75,7.0,8.0,7.25,3,1,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Arts & Recreation,Scotland,5,2025.0,6.0,7.0,6.5,3,1,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Arts & Recreation,Scotland,5,2025.25,5.0,6.0,6.5,3,1,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Arts & Recreation,Scotland,9,2025.5,5.0,5.0,5.75,3,1,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Arts & Recreation,Scotland,3,2025.75,9.0,5.0,6.25,3,1,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Arts & Recreation,Scotland,6,2026.0,3.0,9.0,5.5,3,1,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Construction,England/Wales,599,2016.5,650.0,649.0,649.5,4,0,2,0.3424,37.11,1784443.0
2016,4,Q4 2016,Construction,England/Wales,659,2016.75,599.0,650.0,632.6666666666666,4,0,2,0.25,39.13,1784443.0
2017,1,Q1 2017,Construction,England/Wales,730,2017.0,659.0,599.0,639.25,4,0,2,0.25,39.57,1861953.0
2017,2,Q2 2017,Construction,England/Wales,619,2017.25,730.0,659.0,659.5,4,0,2,0.25,38.3,1861953.0
2017,3,Q3 2017,Construction,England/Wales,637,2017.5,619.0,730.0,651.75,4,0,2,0.25,38.64,1861953.0
2017,4,Q4 2017,Construction,England/Wales,647,2017.75,637.0,619.0,661.25,4,0,2,0.413,41.23,1861953.0
2018,1,Q1 2018,Construction,England/Wales,781,2018.0,647.0,637.0,658.25,4,0,2,0.5,41.62,1922054.0
2018,2,Q2 2018,Construction,England/Wales,752,2018.25,781.0,647.0,671.0,4,0,2,0.5,40.89,1922054.0
2018,3,Q3 2018,Construction,England/Wales,785,2018.5,752.0,781.0,704.25,4,0,2,0.663,42.33,1922054.0
2018,4,Q4 2018,Construction,England/Wales,678,2018.75,785.0,752.0,741.25,4,0,2,0.75,45.37,1922054.0
2019,1,Q1 2019,Construction,England/Wales,848,2019.0,678.0,785.0,749.0,4,0,2,0.75,46.57,1996347.0
2019,2,Q2 2019,Construction,England/Wales,822,2019.25,848.0,678.0,765.75,4,0,2,0.75,45.14,1996347.0
2019,3,Q3 2019,Construction,England/Wales,775,2019.5,822.0,848.0,783.25,4,0,2,0.75,44.6,1996347.0
2019,4,Q4 2019,Construction,England/Wales,776,2019.75,775.0,822.0,780.75,4,0,2,0.75,47.61,1996347.0
2020,1,Q1 2020,Construction,England/Wales,726,2020.0,776.0,775.0,805.25,4,0,2,0.6132,46.94,1885198.0
2020,2,Q2 2020,Construction,England/Wales,517,2020.25,726.0,776.0,774.75,4,0,2,0.1,43.8,1885198.0
2020,3,Q3 2020,Construction,England/Wales,392,2020.5,517.0,726.0,698.5,4,0,2,0.1,44.5,1885198.0
2020,4,Q4 2020,Construction,England/Wales,426,2020.75,392.0,517.0,602.75,4,0,2,0.1,48.19,1885198.0
2021,1,Q1 2021,Construction,England/Wales,403,2021.0,426.0,392.0,515.25,4,0,2,0.1,49.59,2042011.0
2021,2,Q2 2021,Construction,England/Wales,596,2021.25,403.0,426.0,434.5,4,0,2,0.1,49.05,2042011.0
2021,3,Q3 2021,Construction,England/Wales,716,2021.5,596.0,403.0,454.25,4,0,2,0.1,53.66,2042011.0
2021,4,Q4 2021,Construction,England/Wales,866,2021.75,716.0,596.0,535.25,4,0,2,0.1261,60.97,2042011.0
2022,1,Q1 2022,Construction,England/Wales,1048,2022.0,866.0,716.0,645.25,4,0,2,0.45,66.09,2243340.0
2022,2,Q2 2022,Construction,England/Wales,1048,2022.25,1048.0,866.0,806.5,4,0,2,0.9478,78.64,2243340.0
2022,3,Q3 2022,Construction,England/Wales,999,2022.5,1048.0,1048.0,919.5,4,0,2,1.6141,86.09,2243340.0
2022,4,Q4 2022,Construction,England/Wales,1073,2022.75,999.0,1048.0,990.25,4,0,2,2.8234,101.86,2243340.0
2023,1,Q1 2023,Construction,England/Wales,1069,2023.0,1073.0,999.0,1042.0,4,0,2,3.8472,105.67,2422397.0
2023,2,Q2 2023,Construction,England/Wales,1141,2023.25,1069.0,1073.0,1047.25,4,0,2,4.4396,111.39,2422397.0
2023,3,Q3 2023,Construction,England/Wales,1011,2023.5,1141.0,1069.0,1070.5,4,0,2,5.1603,108.35,2422397.0
2023,4,Q4 2023,Construction,England/Wales,1168,2023.75,1011.0,1141.0,1073.5,4,0,2,5.25,108.98,2422397.0
2024,1,Q1 2024,Construction,England/Wales,977,2024.0,1168.0,1011.0,1097.25,4,0,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Construction,England/Wales,1163,2024.25,977.0,1168.0,1074.25,4,0,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Construction,England/Wales,966,2024.5,1163.0,977.0,1079.75,4,0,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Construction,England/Wales,934,2024.75,966.0,1163.0,1068.5,4,0,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Construction,England/Wales,1049,2025.0,934.0,966.0,1010.0,4,0,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Construction,England/Wales,1038,2025.25,1049.0,934.0,1028.0,4,0,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Construction,England/Wales,916,2025.5,1038.0,1049.0,996.75,4,0,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Construction,England/Wales,942,2025.75,916.0,1038.0,984.25,4,0,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Construction,England/Wales,907,2026.0,942.0,916.0,986.25,4,0,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Construction,Scotland,48,2016.5,47.0,30.0,38.5,4,1,2,0.3424,37.11,151973.0
2016,4,Q4 2016,Construction,Scotland,37,2016.75,48.0,47.0,41.66666666666666,4,1,2,0.25,39.13,151973.0
2017,1,Q1 2017,Construction,Scotland,29,2017.0,37.0,48.0,40.5,4,1,2,0.25,39.57,159217.0
2017,2,Q2 2017,Construction,Scotland,49,2017.25,29.0,37.0,40.25,4,1,2,0.25,38.3,159217.0
2017,3,Q3 2017,Construction,Scotland,38,2017.5,49.0,29.0,40.75,4,1,2,0.25,38.64,159217.0
2017,4,Q4 2017,Construction,Scotland,36,2017.75,38.0,49.0,38.25,4,1,2,0.413,41.23,159217.0
2018,1,Q1 2018,Construction,Scotland,50,2018.0,36.0,38.0,38.0,4,1,2,0.5,41.62,162423.0
2018,2,Q2 2018,Construction,Scotland,47,2018.25,50.0,36.0,43.25,4,1,2,0.5,40.89,162423.0
2018,3,Q3 2018,Construction,Scotland,51,2018.5,47.0,50.0,42.75,4,1,2,0.663,42.33,162423.0
2018,4,Q4 2018,Construction,Scotland,54,2018.75,51.0,47.0,46.0,4,1,2,0.75,45.37,162423.0
2019,1,Q1 2019,Construction,Scotland,47,2019.0,54.0,51.0,50.5,4,1,2,0.75,46.57,168993.0
2019,2,Q2 2019,Construction,Scotland,59,2019.25,47.0,54.0,49.75,4,1,2,0.75,45.14,168993.0
2019,3,Q3 2019,Construction,Scotland,53,2019.5,59.0,47.0,52.75,4,1,2,0.75,44.6,168993.0
2019,4,Q4 2019,Construction,Scotland,48,2019.75,53.0,59.0,53.25,4,1,2,0.75,47.61,168993.0
2020,1,Q1 2020,Construction,Scotland,48,2020.0,48.0,53.0,51.75,4,1,2,0.6132,46.94,158489.0
2020,2,Q2 2020,Construction,Scotland,24,2020.25,48.0,48.0,52.0,4,1,2,0.1,43.8,158489.0
2020,3,Q3 2020,Construction,Scotland,22,2020.5,24.0,48.0,43.25,4,1,2,0.1,44.5,158489.0
2020,4,Q4 2020,Construction,Scotland,20,2020.75,22.0,24.0,35.5,4,1,2,0.1,48.19,158489.0
2021,1,Q1 2021,Construction,Scotland,15,2021.0,20.0,22.0,28.5,4,1,2,0.1,49.59,171688.0
2021,2,Q2 2021,Construction,Scotland,33,2021.25,15.0,20.0,20.25,4,1,2,0.1,49.05,171688.0
2021,3,Q3 2021,Construction,Scotland,53,2021.5,33.0,15.0,22.5,4,1,2,0.1,53.66,171688.0
2021,4,Q4 2021,Construction,Scotland,50,2021.75,53.0,33.0,30.25,4,1,2,0.1261,60.97,171688.0
2022,1,Q1 2022,Construction,Scotland,37,2022.0,50.0,53.0,37.75,4,1,2,0.45,66.09,188246.0
2022,2,Q2 2022,Construction,Scotland,44,2022.25,37.0,50.0,43.25,4,1,2,0.9478,78.64,188246.0
2022,3,Q3 2022,Construction,Scotland,50,2022.5,44.0,37.0,46.0,4,1,2,1.6141,86.09,188246.0
2022,4,Q4 2022,Construction,Scotland,61,2022.75,50.0,44.0,45.25,4,1,2,2.8234,101.86,188246.0
2023,1,Q1 2023,Construction,Scotland,52,2023.0,61.0,50.0,48.0,4,1,2,3.8472,105.67,204188.0
2023,2,Q2 2023,Construction,Scotland,54,2023.25,52.0,61.0,51.75,4,1,2,4.4396,111.39,204188.0
2023,3,Q3 2023,Construction,Scotland,56,2023.5,54.0,52.0,54.25,4,1,2,5.1603,108.35,204188.0
2023,4,Q4 2023,Construction,Scotland,41,2023.75,56.0,54.0,55.75,4,1,2,5.25,108.98,204188.0
2024,1,Q1 2024,Construction,Scotland,52,2024.0,41.0,56.0,50.75,4,1,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Construction,Scotland,55,2024.25,52.0,41.0,50.75,4,1,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Construction,Scotland,53,2024.5,55.0,52.0,51.0,4,1,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Construction,Scotland,42,2024.75,53.0,55.0,50.25,4,1,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Construction,Scotland,44,2025.0,42.0,53.0,50.5,4,1,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Construction,Scotland,65,2025.25,44.0,42.0,48.5,4,1,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Construction,Scotland,42,2025.5,65.0,44.0,51.0,4,1,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Construction,Scotland,40,2025.75,42.0,65.0,48.25,4,1,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Construction,Scotland,44,2026.0,40.0,42.0,47.75,4,1,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Education,England/Wales,40,2016.5,41.0,54.0,47.5,5,0,1,0.3424,37.11,1784443.0
2016,4,Q4 2016,Education,England/Wales,35,2016.75,40.0,41.0,45.0,5,0,1,0.25,39.13,1784443.0
2017,1,Q1 2017,Education,England/Wales,47,2017.0,35.0,40.0,42.5,5,0,1,0.25,39.57,1861953.0
2017,2,Q2 2017,Education,England/Wales,36,2017.25,47.0,35.0,40.75,5,0,1,0.25,38.3,1861953.0
2017,3,Q3 2017,Education,England/Wales,45,2017.5,36.0,47.0,39.5,5,0,1,0.25,38.64,1861953.0
2017,4,Q4 2017,Education,England/Wales,41,2017.75,45.0,36.0,40.75,5,0,1,0.413,41.23,1861953.0
2018,1,Q1 2018,Education,England/Wales,57,2018.0,41.0,45.0,42.25,5,0,1,0.5,41.62,1922054.0
2018,2,Q2 2018,Education,England/Wales,31,2018.25,57.0,41.0,44.75,5,0,1,0.5,40.89,1922054.0
2018,3,Q3 2018,Education,England/Wales,53,2018.5,31.0,57.0,43.5,5,0,1,0.663,42.33,1922054.0
2018,4,Q4 2018,Education,England/Wales,38,2018.75,53.0,31.0,45.5,5,0,1,0.75,45.37,1922054.0
2019,1,Q1 2019,Education,England/Wales,34,2019.0,38.0,53.0,44.75,5,0,1,0.75,46.57,1996347.0
2019,2,Q2 2019,Education,England/Wales,31,2019.25,34.0,38.0,39.0,5,0,1,0.75,45.14,1996347.0
2019,3,Q3 2019,Education,England/Wales,44,2019.5,31.0,34.0,39.0,5,0,1,0.75,44.6,1996347.0
2019,4,Q4 2019,Education,England/Wales,42,2019.75,44.0,31.0,36.75,5,0,1,0.75,47.61,1996347.0
2020,1,Q1 2020,Education,England/Wales,30,2020.0,42.0,44.0,37.75,5,0,1,0.6132,46.94,1885198.0
2020,2,Q2 2020,Education,England/Wales,44,2020.25,30.0,42.0,36.75,5,0,1,0.1,43.8,1885198.0
2020,3,Q3 2020,Education,England/Wales,32,2020.5,44.0,30.0,40.0,5,0,1,0.1,44.5,1885198.0
2020,4,Q4 2020,Education,England/Wales,48,2020.75,32.0,44.0,37.0,5,0,1,0.1,48.19,1885198.0
2021,1,Q1 2021,Education,England/Wales,26,2021.0,48.0,32.0,38.5,5,0,1,0.1,49.59,2042011.0
2021,2,Q2 2021,Education,England/Wales,32,2021.25,26.0,48.0,37.5,5,0,1,0.1,49.05,2042011.0
2021,3,Q3 2021,Education,England/Wales,53,2021.5,32.0,26.0,34.5,5,0,1,0.1,53.66,2042011.0
2021,4,Q4 2021,Education,England/Wales,70,2021.75,53.0,32.0,39.75,5,0,1,0.1261,60.97,2042011.0
2022,1,Q1 2022,Education,England/Wales,64,2022.0,70.0,53.0,45.25,5,0,1,0.45,66.09,2243340.0
2022,2,Q2 2022,Education,England/Wales,60,2022.25,64.0,70.0,54.75,5,0,1,0.9478,78.64,2243340.0
2022,3,Q3 2022,Education,England/Wales,73,2022.5,60.0,64.0,61.75,5,0,1,1.6141,86.09,2243340.0
2022,4,Q4 2022,Education,England/Wales,73,2022.75,73.0,60.0,66.75,5,0,1,2.8234,101.86,2243340.0
2023,1,Q1 2023,Education,England/Wales,65,2023.0,73.0,73.0,67.5,5,0,1,3.8472,105.67,2422397.0
2023,2,Q2 2023,Education,England/Wales,87,2023.25,65.0,73.0,67.75,5,0,1,4.4396,111.39,2422397.0
2023,3,Q3 2023,Education,England/Wales,80,2023.5,87.0,65.0,74.5,5,0,1,5.1603,108.35,2422397.0
2023,4,Q4 2023,Education,England/Wales,82,2023.75,80.0,87.0,76.25,5,0,1,5.25,108.98,2422397.0
2024,1,Q1 2024,Education,England/Wales,62,2024.0,82.0,80.0,78.5,5,0,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Education,England/Wales,63,2024.25,62.0,82.0,77.75,5,0,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Education,England/Wales,79,2024.5,63.0,62.0,71.75,5,0,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Education,England/Wales,61,2024.75,79.0,63.0,71.5,5,0,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Education,England/Wales,60,2025.0,61.0,79.0,66.25,5,0,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Education,England/Wales,62,2025.25,60.0,61.0,65.75,5,0,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Education,England/Wales,81,2025.5,62.0,60.0,65.5,5,0,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Education,England/Wales,45,2025.75,81.0,62.0,66.0,5,0,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Education,England/Wales,57,2026.0,45.0,81.0,62.0,5,0,1,0.75,49.59,1861953.0
2016,3,Q3 2016,Education,Scotland,3,2016.5,2.0,1.0,1.5,5,1,1,0.3424,37.11,151973.0
2016,4,Q4 2016,Education,Scotland,3,2016.75,3.0,2.0,2.0,5,1,1,0.25,39.13,151973.0
2017,1,Q1 2017,Education,Scotland,1,2017.0,3.0,3.0,2.25,5,1,1,0.25,39.57,159217.0
2017,3,Q3 2017,Education,Scotland,1,2017.5,1.0,3.0,2.25,5,1,1,0.25,38.64,159217.0
2017,4,Q4 2017,Education,Scotland,3,2017.75,1.0,1.0,2.0,5,1,1,0.413,41.23,159217.0
2018,1,Q1 2018,Education,Scotland,3,2018.0,3.0,1.0,2.0,5,1,1,0.5,41.62,162423.0
2018,2,Q2 2018,Education,Scotland,3,2018.25,3.0,3.0,2.0,5,1,1,0.5,40.89,162423.0
2018,3,Q3 2018,Education,Scotland,1,2018.5,3.0,3.0,2.5,5,1,1,0.663,42.33,162423.0
2018,4,Q4 2018,Education,Scotland,4,2018.75,1.0,3.0,2.5,5,1,1,0.75,45.37,162423.0
2019,2,Q2 2019,Education,Scotland,3,2019.25,4.0,1.0,2.75,5,1,1,0.75,45.14,168993.0
2019,3,Q3 2019,Education,Scotland,1,2019.5,3.0,4.0,2.75,5,1,1,0.75,44.6,168993.0
2019,4,Q4 2019,Education,Scotland,3,2019.75,1.0,3.0,2.25,5,1,1,0.75,47.61,168993.0
2020,1,Q1 2020,Education,Scotland,1,2020.0,3.0,1.0,2.75,5,1,1,0.6132,46.94,158489.0
2020,3,Q3 2020,Education,Scotland,2,2020.5,1.0,3.0,2.0,5,1,1,0.1,44.5,158489.0
2021,1,Q1 2021,Education,Scotland,1,2021.0,2.0,1.0,1.75,5,1,1,0.1,49.59,171688.0
2021,2,Q2 2021,Education,Scotland,1,2021.25,1.0,2.0,1.75,5,1,1,0.1,49.05,171688.0
2021,3,Q3 2021,Education,Scotland,4,2021.5,1.0,1.0,1.25,5,1,1,0.1,53.66,171688.0
2021,4,Q4 2021,Education,Scotland,5,2021.75,4.0,1.0,2.0,5,1,1,0.1261,60.97,171688.0
2022,1,Q1 2022,Education,Scotland,2,2022.0,5.0,4.0,2.75,5,1,1,0.45,66.09,188246.0
2022,2,Q2 2022,Education,Scotland,1,2022.25,2.0,5.0,3.0,5,1,1,0.9478,78.64,188246.0
2022,3,Q3 2022,Education,Scotland,4,2022.5,1.0,2.0,3.0,5,1,1,1.6141,86.09,188246.0
